0.0080 1.0971 1.0682 1.1259
0.0160 1.1203 1.0811 1.1594
0.0240 1.1207 1.0875 1.1538
0.0320 1.1443 1.1176 1.1710
0.0400 1.1420 1.1188 1.1651
0.0480 1.1322 1.1101 1.1544
0.0560 1.1548 1.1290 1.1805
0.0640 1.1604 1.1350 1.1857
0.0720 1.1913 1.1521 1.2305
0.0800 1.1929 1.1537 1.2320
0.0880 1.1879 1.1540 1.2219
0.0960 1.1794 1.1481 1.2107
0.1040 1.1730 1.1441 1.2019
0.1120 1.1736 1.1447 1.2025
0.1200 1.1677 1.1415 1.1940
0.1280 1.1613 1.1354 1.1871
0.1360 1.1603 1.1363 1.1844
0.1440 1.1604 1.1381 1.1827
0.1520 1.1574 1.1351 1.1797
0.1600 1.1542 1.1332 1.1752
0.1680 1.1517 1.1319 1.1716
0.1760 1.1485 1.1292 1.1678
0.1840 1.1453 1.1260 1.1646
0.1920 1.1456 1.1271 1.1641
0.2000 1.1448 1.1273 1.1624
0.2080 1.1496 1.1328 1.1664
0.2160 1.1503 1.1342 1.1664
0.2240 1.1487 1.1326 1.1648
0.2320 1.1484 1.1330 1.1638
0.2400 1.1546 1.1397 1.1695
0.2480 1.1551 1.1399 1.1703
0.2560 1.1545 1.1399 1.1691
0.2640 1.1545 1.1399 1.1691
0.2720 1.1538 1.1397 1.1679
0.2800 1.1523 1.1385 1.1661
0.2880 1.1513 1.1379 1.1647
0.2960 1.1534 1.1400 1.1668
0.3040 1.1558 1.1427 1.1689
0.3120 1.1572 1.1442 1.1703
0.3200 1.1601 1.1473 1.1729
0.3280 1.1613 1.1487 1.1739
0.3360 1.1597 1.1471 1.1723
0.3440 1.1600 1.1477 1.1723
0.3520 1.1618 1.1497 1.1738
0.3600 1.1626 1.1509 1.1744
0.3680 1.1620 1.1502 1.1737
0.3760 1.1625 1.1511 1.1739
0.3840 1.1641 1.1529 1.1752
0.3920 1.1654 1.1543 1.1764
0.4000 1.1663 1.1555 1.1772
0.4080 1.1674 1.1566 1.1783
0.4160 1.1721 1.1613 1.1829
0.4240 1.1712 1.1603 1.1821
0.4320 1.1735 1.1627 1.1843
0.4400 1.1790 1.1682 1.1898
0.4480 1.1841 1.1717 1.1964
0.4560 1.1847 1.1679 1.2014
0.4640 1.1873 1.1705 1.2040
0.4720 1.1890 1.1722 1.2057
0.4800 1.1904 1.1737 1.2071
0.4880 1.1917 1.1750 1.2085
0.4960 1.1962 1.1793 1.2131
0.5040 1.1968 1.1799 1.2137
0.5120 1.1990 1.1821 1.2159
0.5200 1.2021 1.1851 1.2190
0.5280 1.2056 1.1887 1.2225
0.5360 1.2067 1.1889 1.2244
0.5440 1.2070 1.1892 1.2248
0.5520 1.2075 1.1897 1.2253
0.5600 1.2084 1.1912 1.2256
0.5680 1.2089 1.1917 1.2261
0.5760 1.2080 1.1915 1.2246
0.5840 1.2082 1.1916 1.2248
0.5920 1.2077 1.1911 1.2243
0.6000 1.2088 1.1928 1.2248
0.6080 1.2104 1.1944 1.2264
0.6160 1.2106 1.1949 1.2262
0.6240 1.2111 1.1955 1.2268
0.6320 1.2136 1.1980 1.2293
0.6401 1.2159 1.2000 1.2317
0.6481 1.2163 1.2005 1.2322
0.6561 1.2158 1.2005 1.2312
0.6641 1.2165 1.2012 1.2319
0.6721 1.2167 1.2014 1.2321
0.6801 1.2175 1.2026 1.2325
0.6881 1.2182 1.2033 1.2332
0.6961 1.2182 1.2033 1.2332
0.7041 1.2175 1.2029 1.2320
0.7121 1.2191 1.2045 1.2336
0.7201 1.2224 1.2081 1.2367
0.7281 1.2238 1.2095 1.2382
0.7361 1.2252 1.2108 1.2395
0.7441 1.2252 1.2060 1.2444
0.7521 1.2256 1.2064 1.2448
0.7601 1.2261 1.2069 1.2453
0.7681 1.2283 1.2091 1.2475
0.7761 1.2306 1.2114 1.2498
0.7841 1.2324 1.2132 1.2515
0.7921 1.2323 1.2132 1.2515
0.8001 1.2326 1.2135 1.2517
0.8081 1.2342 1.2150 1.2533
0.8161 1.2374 1.2182 1.2565
0.8241 1.2379 1.2185 1.2572
0.8321 1.2381 1.2188 1.2575
0.8401 1.2375 1.2182 1.2569
0.8481 1.2391 1.2197 1.2584
0.8561 1.2402 1.2209 1.2596
0.8641 1.2416 1.2229 1.2602
0.8721 1.2429 1.2242 1.2616
0.8801 1.2431 1.2244 1.2618
0.8881 1.2448 1.2261 1.2635
0.8961 1.2455 1.2268 1.2642
0.9041 1.2451 1.2268 1.2634
0.9121 1.2454 1.2271 1.2637
0.9201 1.2455 1.2272 1.2638
0.9281 1.2458 1.2275 1.2641
0.9361 1.2474 1.2291 1.2657
0.9441 1.2489 1.2311 1.2667
0.9521 1.2502 1.2324 1.2680
0.9601 1.2508 1.2330 1.2686
0.9681 1.2506 1.2328 1.2684
0.9761 1.2514 1.2336 1.2692
0.9841 1.2501 1.2330 1.2672
0.9921 1.2506 1.2335 1.2677
1.0001 1.2507 1.2335 1.2678
1.0081 1.2503 1.2332 1.2675
1.0161 1.2501 1.2330 1.2672
